origintime,publicid,eventtype,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,geometry
2022-12-12 01:59:47.712000+00:00,2022p932657,earthquake,2023-01-08T21:00:26.628Z,175.9371033,-38.81007004,1.74455913,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,17,0.09334406,63.86267805,0.43404574,0.17978011,POINT (1855031.649836394 5700200.965112704)
2022-12-12 04:38:45.497000+00:00,2022p932955,earthquake,2023-01-08T21:31:00.401Z,175.9454041,-38.81919861,1.77715874,6.99367142,MLv,,LOCSAT,confirmed,manual,iasp91,16,13,18,0.08407155,88.86326694,0.28056272,0.17106268,POINT (1855719.8753320929 5699164.486226937)
2022-12-12 05:53:59.987000+00:00,2022p933096,earthquake,2023-01-08T21:34:33.562Z,175.914566,-38.83330154,1.65109868,7.32066488,MLv,,LOCSAT,confirmed,manual,iasp91,14,11,16,0.10457987,78.84828758,0.2954895,0.1937945,POINT (1852992.0427814894 5697684.997188844)
2022-12-12 09:42:24.523000+00:00,2022p933525,earthquake,2023-01-08T21:41:47.911Z,175.981842,-38.79600143,1.64341744,3.63736844,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,19,0.07147155,47.51557922,0.38455183,0.16910501,POINT (1858968.083539664 5701636.683138652)
2022-12-12 10:10:49.973000+00:00,2022p933578,earthquake,2022-12-12T10:16:51.111Z,175.9637604,-38.78429413,1.3438347,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,11,10,5,0.11826668,116.41922,0.47689471,0.28801288,POINT (1857439.5708819702 5702987.291466406)
2022-12-13 04:05:43.424000+00:00,2022p935596,earthquake,2022-12-13T04:35:11.799Z,175.9396362,-38.82642746,2.22255649,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,31,26,33,0.08645379,37.49388599,0.28253346,0.19399347,POINT (1855193.1798356236 5698378.228365186)
2022-12-13 07:51:12.420000+00:00,2022p936019,earthquake,2022-12-13T08:03:57.614Z,175.9527588,-38.82018661,1.46271096,5.09295416,MLv,,LOCSAT,confirmed,manual,iasp91,21,16,11,0.07831469,63.54067039,0.43528048,0.19027071,POINT (1856354.9859364857 5699034.193832204)
2022-12-13 14:34:45.873000+00:00,2022p936776,earthquake,2023-01-08T22:59:26.852Z,175.9947968,-38.85182953,1.43350968,3.50291467,MLv,,LOCSAT,confirmed,manual,iasp91,13,11,4,0.04159873,90.69207764,0.33696316,0.46598472,POINT (1859890.154084345 5695402.932051823)
2022-12-13 18:46:20.672000+00:00,2022p937249,earthquake,2023-01-08T23:10:55.650Z,175.9476624,-38.72441864,1.5329297,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,10,6,0.05887984,99.20638227,0.30735197,0.23065323,POINT (1856255.2149258268 5709678.611365011)
2022-12-13 20:21:44.651000+00:00,2022p937428,earthquake,2023-01-08T23:14:51.881Z,175.9797211,-38.83554459,1.53418141,4.08477545,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,8,0.05393223,190.6898575,0.34785079,0.17758066,POINT (1858640.6374335897 5697253.4030630365)
2022-12-13 21:04:04.761000+00:00,2022p937507,earthquake,2023-01-08T23:36:20.974Z,175.929184,-38.81979752,1.51079048,6.87319565,MLv,,LOCSAT,confirmed,manual,iasp91,13,11,11,0.09600872,62.2570076,0.25207453,0.1376005,POINT (1854309.2488255934 5699143.311920318)
2022-12-14 02:48:15.857000+00:00,2022p938153,earthquake,2023-01-08T23:53:39.016Z,175.9962158,-38.8513298,2.04531232,3.4834466,MLv,,LOCSAT,confirmed,manual,iasp91,12,10,19,0.04043191,137.5075302,0.23452547,0.17484188,POINT (1860015.1411442512 5695454.359380637)
2022-12-14 09:09:44.047000+00:00,2022p938869,earthquake,2023-01-09T00:16:40.937Z,175.9389038,-38.75834656,2.18901942,6.2411685,MLv,,LOCSAT,confirmed,manual,iasp91,31,23,21,0.09339187,55.48690796,0.36079486,0.2594996,POINT (1855372.6461924738 5705937.173116504)
2022-12-14 09:34:41.978000+00:00,2022p938916,earthquake,2023-01-09T00:20:21.963Z,175.9449768,-38.73576355,1.89742071,5.10556221,MLv,,LOCSAT,confirmed,manual,iasp91,29,20,14,0.07038779,53.46632385,0.3525593,0.25541061,POINT (1855981.1653819566 5708426.867197214)
2022-12-14 10:44:15.187000+00:00,2022p939046,earthquake,2023-01-09T00:25:26.139Z,175.9681396,-38.80227661,1.4697634,4.43381405,MLv,,LOCSAT,confirmed,manual,iasp91,10,7,3,0.07573836,208.044014,0.27066517,0.51618957,POINT (1857755.1913126116 5700978.898569712)
2022-12-15 04:39:14.791000+00:00,2022p941064,earthquake,2023-01-09T02:29:17.651Z,175.9784241,-38.7746048,1.82284694,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,12,0.08929156,52.73097229,0.43086807,0.18855325,POINT (1858748.5933920168 5704021.383716408)
2022-12-15 04:47:06.679000+00:00,2022p941079,earthquake,2023-01-09T02:31:49.200Z,175.9758301,-38.78222275,1.92012181,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,12,0.08468357,66.54324341,0.18509516,0.18356924,POINT (1858495.6659631664 5703183.137097158)
2022-12-15 08:24:48.385000+00:00,2022p941487,earthquake,2023-01-09T02:44:17.667Z,175.9549713,-38.7658844,1.64883726,4.80833578,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,7,0.09980091,65.84236145,0.31840193,0.17908175,POINT (1856742.0413696403 5705055.47811929)
2022-12-15 14:30:18.198000+00:00,2022p942173,earthquake,2023-01-09T03:28:00.766Z,176.0000305,-38.78390503,1.77336972,4.97123718,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,19,0.07211455,48.31695557,0.31009029,0.240485,POINT (1860592.1207818056 5702927.661801195)
2022-12-15 23:40:49.749000+00:00,2022p943207,earthquake,2023-01-09T03:39:15.666Z,175.8828278,-38.8140831,1.44139215,9.05150986,MLv,,LOCSAT,confirmed,manual,iasp91,11,8,10,0.07126053,105.0893555,0.25405952,0.1784466,POINT (1850303.9258889281 5699905.695750537)
2022-12-16 05:46:51.208000+00:00,2022p943894,earthquake,2023-01-09T20:39:53.569Z,175.9107056,-38.81315231,1.81564575,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,12,0.09268434,93.03818226,0.36246348,0.14283831,POINT (1852728.1796007967 5699932.226837115)
2022-12-16 22:55:29.022000+00:00,2022p945824,earthquake,2023-01-09T22:21:28.544Z,175.9543915,-38.8084259,1.34378341,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,10,6,0.12631178,112.0222473,0.47637025,0.18635219,POINT (1856538.9915784006 5700335.040322966)
2022-12-16 23:19:16.463000+00:00,2022p945869,earthquake,2022-12-16T23:43:22.477Z,175.9515839,-38.7567749,1.73687459,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,12,0.09080262,77.12182474,0.30625946,0.27060606,POINT (1856480.3118840582 5706076.129127656)
2022-12-17 00:26:50.958000+00:00,2022p945996,earthquake,2023-01-09T22:40:31.778Z,175.9194946,-38.83096313,1.43357576,10.06715393,MLv,,LOCSAT,confirmed,manual,iasp91,13,10,11,0.10301171,83.96032047,0.40974106,0.29325058,POINT (1853428.2384163907 5697930.885935407)
2022-12-17 02:26:45.402000+00:00,2022p946221,earthquake,2023-01-09T22:47:05.489Z,175.7905426,-38.8813591,1.7342197,4.94488859,MLv,,LOCSAT,confirmed,manual,iasp91,18,15,19,0.02063719,80.63827515,0.32506975,0.25244522,POINT (1842061.4848740087 5692687.198296606)
2022-12-17 08:28:15.132000+00:00,2022p946899,earthquake,2022-12-17T08:39:56.187Z,175.9964142,-38.81471252,1.51476039,2.73690724,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,4,0.05058627,199.952301,0.21696423,0.35290298,POINT (1860165.7736030591 5699518.334081675)
2022-12-17 18:56:37.796000+00:00,2022p948078,earthquake,2023-01-09T23:34:50.073Z,175.9514618,-38.7569313,1.50450763,6.6891427,MLv,,LOCSAT,confirmed,manual,iasp91,14,11,2,0.09096348,112.974216,0.40759588,0.26416811,POINT (1856469.1395301789 5706059.111478832)
2022-12-17 20:03:58.123000+00:00,2022p948205,earthquake,2023-01-09T23:37:44.783Z,175.9552765,-38.83939743,1.81738151,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,23,0.07231835,53.61604726,0.45944035,0.18060481,POINT (1856504.5866829124 5696894.7268668655)
2022-12-17 20:57:27.427000+00:00,2022p948306,earthquake,2022-12-17T21:02:37.527Z,175.960022,-38.79851913,1.68976413,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,11,12,0.08308752,79.23957825,0.21478112,0.21077096,POINT (1857063.6313817897 5701418.85385711)
2022-12-18 00:47:11.871000+00:00,2022p948737,earthquake,2022-12-18T00:52:43.507Z,175.9914398,-38.7687912,1.56538018,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,6,0.10157514,105.2145844,0.44532973,0.23821483,POINT (1859900.6642849343 5704629.758976007)
2022-12-18 13:39:15.994000+00:00,2022p950186,earthquake,2023-01-10T01:29:45.957Z,175.9530487,-38.76140213,1.95884178,5.77574301,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,13,0.09536889,60.05821228,0.26743397,0.2503576,POINT (1856591.0339380717 5705558.402632226)
2022-12-18 15:31:13.935000+00:00,2022p950396,earthquake,2022-12-18T15:47:40.777Z,176.0210876,-38.80607224,1.85958521,4.40736723,M,,LOCSAT,confirmed,manual,iasp91,17,15,9,0.04475206,106.5497894,0.29041753,0.0,POINT (1862340.210384354 5700406.8193365205)
2022-12-18 20:30:06.219000+00:00,2022p950957,earthquake,2022-12-18T20:37:38.469Z,175.9492645,-38.76311111,1.87863835,7.53012514,MLv,,LOCSAT,confirmed,manual,iasp91,16,14,8,0.09722485,78.71662903,0.10869163,0.26883475,POINT (1856256.041827008 5705379.323118321)
2022-12-19 03:57:29.236000+00:00,2022p951796,earthquake,2023-01-10T02:36:04.556Z,175.9287262,-38.82988358,2.61478739,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,30,26,48,0.09412957,59.42921877,0.45835279,0.15973274,POINT (1854233.5863832915 5698025.0440867795)
2022-12-19 15:28:59.462000+00:00,2022p953094,earthquake,2022-12-19T16:14:28.337Z,175.9811249,-38.79564285,1.89869595,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,14,9,0.12835544,117.4762421,0.22035614,0.0,POINT (1858907.0911178289 5701678.518192271)
2022-12-19 17:34:30.636000+00:00,2022p953330,earthquake,2022-12-19T17:56:00.049Z,175.9648743,-38.7924614,1.51338343,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,8,0.12645225,71.86209106,0.35300281,0.1523562,POINT (1857506.931679495 5702077.591180976)
2022-12-19 20:37:50.029000+00:00,2022p953674,earthquake,2023-01-10T03:34:33.131Z,175.8432312,-38.78876877,1.55995998,16.38858604,MLv,,LOCSAT,confirmed,manual,iasp91,10,8,9,0.04146033,90.72381973,0.2481498,0.16729596,POINT (1846952.7484344095 5702823.297660813)
2022-12-20 00:55:11.947000+00:00,2022p954157,earthquake,2023-01-10T03:50:20.956Z,175.9442291,-38.72517014,2.55335444,5.15767765,MLv,,LOCSAT,confirmed,manual,iasp91,26,20,40,0.06002899,48.95205784,0.2980054,0.21077797,POINT (1855953.9992928628 5709604.807165813)
2022-12-20 01:07:51.850000+00:00,2022p954181,earthquake,2022-12-20T01:32:35.036Z,175.9803772,-38.78041458,1.55585461,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,7,0.08377794,67.61396599,0.38523461,0.31026527,POINT (1858897.272564974 5703370.969483361)
2022-12-20 03:11:44.248000+00:00,2022p954413,earthquake,2022-12-20T03:17:20.509Z,175.9423218,-38.72293091,1.89129708,4.54297304,MLv,,LOCSAT,confirmed,manual,iasp91,25,21,15,0.05811404,54.69113159,0.41125982,0.24579074,POINT (1855796.1496228683 5709858.691252605)
2022-12-20 04:38:54.981000+00:00,2022p954577,earthquake,2022-12-20T04:44:05.765Z,175.9535217,-38.76457214,1.60452047,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,15,7,0.09851991,82.59281921,0.20265957,0.17740775,POINT (1856620.7744163966 5705205.2079129275)
2022-12-20 07:27:42.753000+00:00,2022p954894,earthquake,2022-12-20T07:32:37.780Z,175.9676514,-38.76911163,1.42482322,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,10,8,6,0.10331145,91.71199036,0.18528539,0.12080442,POINT (1857832.334844681 5704661.566408827)
2022-12-20 14:38:57.351000+00:00,2022p955703,earthquake,2022-12-20T14:42:53.501Z,175.9470367,-38.72354889,1.68680065,7.37324858,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,6,0.05808572,70.28639221,0.29107361,0.23834812,POINT (1856203.9182379704 5709776.904227897)
2022-12-20 15:26:22.694000+00:00,2022p955792,earthquake,2022-12-20T15:51:27.194Z,175.9807281,-38.84603119,1.4978868,7.16213608,MLv,,LOCSAT,confirmed,manual,iasp91,16,15,7,0.05215408,93.84884644,0.34023973,0.26883285,POINT (1858690.0493889658 5696086.532385426)
2022-12-21 05:16:31.851000+00:00,2022p957350,earthquake,2023-01-10T20:34:29.734Z,175.9777222,-38.78406525,2.91128795,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,30,58,0.08232561,46.09494019,0.37909419,0.18189716,POINT (1858653.3917295397 5702973.266037393)
2022-12-21 06:09:57.950000+00:00,2022p957451,earthquake,2023-01-10T20:40:52.194Z,175.9496918,-38.76057816,2.31889735,5.81053305,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,26,0.09467921,35.90704346,0.23293141,0.20066539,POINT (1856302.2464882005 5705659.279082147)
2022-12-21 07:15:29.250000+00:00,2022p957573,earthquake,2022-12-21T07:40:05.433Z,175.9697876,-38.78268051,1.74070134,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,12,5,0.11695047,105.6399612,0.29192523,0.28079754,POINT (1857969.030508711 5703149.402945361)
2022-12-21 18:06:56.638000+00:00,2022p958796,earthquake,2022-12-21T19:44:24.990Z,176.0032806,-38.78144073,1.44453187,4.9336133,M,,LOCSAT,confirmed,manual,iasp91,13,12,6,0.07300007,89.43666077,0.17910476,0.0,POINT (1860883.4800265324 5703191.924565639)
2022-12-21 18:07:57.033000+00:00,2022p958798,earthquake,2022-12-21T20:26:27.851Z,175.9975891,-38.78631973,1.85128823,4.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,12,6,0.07108586,72.43722343,0.1721158,0.0,POINT (1860371.2190459957 5702666.590485655)
2022-12-22 01:18:20.597000+00:00,2022p959606,earthquake,2022-12-22T01:25:56.631Z,175.9487762,-38.75428391,1.63315501,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,6,0.0884604,103.554718,0.40242939,0.23392126,POINT (1856245.203449229 5706360.498087193)
2022-12-22 01:52:43.131000+00:00,2022p959670,earthquake,2022-12-22T02:00:24.200Z,175.9434357,-38.75085068,2.38790038,4.72056007,MLv,,LOCSAT,confirmed,manual,iasp91,37,29,32,0.08547868,56.91152954,0.28998068,0.20294296,POINT (1855793.2965067353 5706756.534717637)
2022-12-22 01:54:25.462000+00:00,2022p959674,earthquake,2022-12-22T02:03:44.613Z,175.943924,-38.7401886,2.17304987,6.0082283,MLv,,LOCSAT,confirmed,manual,iasp91,27,20,18,0.07487813,53.18867493,0.30091731,0.2270064,POINT (1855873.830711843 5707938.640737145)
2022-12-22 02:23:54.999000+00:00,2022p959729,earthquake,2023-01-10T21:53:00.364Z,175.9494629,-38.74147415,2.48252646,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,33,28,35,0.07566749,37.19018555,0.35408949,0.24608453,POINT (1856350.7411822637 5707780.436102536)
2022-12-22 03:24:36.323000+00:00,2022p959843,earthquake,2022-12-22T03:32:37.259Z,175.9990692,-38.82357407,1.47493096,4.18084002,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,7,0.04388444,91.97952271,0.36523051,0.24086585,POINT (1860364.036173167 5698527.12952976)
2022-12-22 12:27:50.506000+00:00,2022p960863,earthquake,2022-12-22T12:32:39.919Z,175.9713745,-38.83562088,1.68377794,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,12,0.06033083,93.49867249,0.70505927,0.1222497,POINT (1857915.7344732024 5697268.5548996655)
2022-12-22 12:30:00.388000+00:00,2022p960866,earthquake,2022-12-22T12:33:17.905Z,175.9837036,-38.80450439,1.51133182,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,4,0.06471373,205.6611328,0.29915705,0.0,POINT (1859098.9661289905 5700687.576312906)
2022-12-22 13:01:57.244000+00:00,2022p960927,earthquake,2022-12-22T13:06:26.429Z,176.0024109,-38.77676392,1.60414376,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,10,8,5,0.11609484,98.91537476,0.5386239,0.25887737,POINT (1860824.9711287594 5703713.533184059)
2022-12-22 16:56:47.605000+00:00,2022p961367,earthquake,2023-01-10T22:46:14.082Z,175.9992218,-38.81894684,2.00506814,4.95370436,MLv,,LOCSAT,confirmed,manual,iasp91,21,19,23,0.0463002,46.24094391,0.4539712,0.16862949,POINT (1860394.15714018 5699040.319142515)
2022-12-22 17:08:31.722000+00:00,2022p961389,earthquake,2023-01-10T22:50:04.115Z,175.9886627,-38.82536697,2.20628161,3.73960805,MLv,,LOCSAT,confirmed,manual,iasp91,21,18,26,0.05030416,44.9237175,0.29313173,0.18881551,POINT (1859453.9052122908 5698357.745429403)
2022-12-22 22:58:38.469000+00:00,2022p962045,earthquake,2023-01-10T22:57:40.549Z,175.9912262,-38.83768463,2.57885045,2.98229694,MLv,,LOCSAT,confirmed,manual,iasp91,24,20,43,0.04470582,44.33438873,0.35461838,0.20302956,POINT (1859631.6942696413 5696983.190329327)
2022-12-24 05:37:53.864000+00:00,2022p965497,earthquake,2022-12-24T05:50:08.900Z,175.9553375,-38.77529526,1.78858308,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,22,0.10919153,49.04714966,0.24883381,0.18160211,POINT (1856740.0943286084 5704009.854931207)
2022-12-24 13:17:44.959000+00:00,2022p966362,earthquake,2022-12-24T13:39:45.395Z,175.9869843,-38.817276,1.48297947,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,3,0.05521353,199.3242493,0.58472022,0.60627632,POINT (1859337.5484957169 5699260.6139755435)
2022-12-25 04:20:30.217000+00:00,2022p968056,earthquake,2022-12-25T04:26:13.097Z,175.9078827,-38.84632874,1.57364229,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,18,14,0.10010661,77.62081146,0.27065794,0.0,POINT (1852365.7425776485 5696257.496583957)
2022-12-25 04:46:00.618000+00:00,2022p968104,earthquake,2022-12-25T04:50:27.022Z,175.912262,-38.8530159,1.18332248,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,10,6,0.105856,75.42888355,0.26952821,0.0,POINT (1852722.19138098 5695503.107662968)
2022-12-25 07:27:41.774000+00:00,2022p968407,earthquake,2022-12-25T07:37:42.014Z,175.9884949,-38.85389328,2.07015184,6.18183804,M,,LOCSAT,confirmed,manual,iasp91,22,18,30,0.04678316,69.73434448,0.20255247,0.0,POINT (1859335.662608319 5695191.787027893)
2022-12-25 09:30:37.762000+00:00,2022p968638,earthquake,2022-12-25T09:45:54.427Z,175.8994598,-38.82621384,1.60281996,4.76645041,MLv,,LOCSAT,confirmed,manual,iasp91,25,16,15,0.08666119,75.37449741,0.21236307,0.20435239,POINT (1851705.5269567196 5698513.482507475)
2022-12-25 09:42:40.982000+00:00,2022p968661,earthquake,2022-12-25T09:59:12.269Z,175.8809204,-38.82981873,1.54786117,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,31,23,19,0.07413609,70.57839203,0.53290005,0.17731136,POINT (1850083.1809389307 5698164.29921882)
2022-12-25 10:05:32.802000+00:00,2022p968704,earthquake,2022-12-25T10:28:18.190Z,175.9457855,-38.76304626,1.96906042,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,30,31,0.09737802,35.26089478,0.33058982,0.20822601,POINT (1855953.931925926 5705396.26822442)
2022-12-25 10:12:23.953000+00:00,2022p968716,earthquake,2023-01-11T02:56:08.129Z,175.8903809,-38.84197235,1.11846933,4.60249376,MLv,,LOCSAT,confirmed,manual,iasp91,9,8,4,0.08595003,72.37449646,0.08196033,0.21751727,POINT (1850861.8528988939 5696789.306721935)
2022-12-25 15:39:31.184000+00:00,2022p969330,earthquake,2022-12-25T15:48:15.610Z,176.0284729,-38.80890274,1.74655117,8.36859131,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,10,0.03976664,59.06889343,0.45912677,0.19896838,POINT (1862971.2344360892 5700071.389631898)
2022-12-25 16:29:40.922000+00:00,2022p969424,earthquake,2022-12-25T16:38:57.069Z,176.0063782,-38.80796814,2.05028878,5.34699345,MLv,,LOCSAT,confirmed,manual,iasp91,29,24,27,0.049622,73.26147461,0.26291468,0.21274521,POINT (1861055.718961808 5700238.52565298)
2022-12-25 17:07:06.933000+00:00,2022p969495,earthquake,2022-12-25T19:02:07.452Z,176.0213318,-38.80210876,1.67629235,4.72965384,MLv,,LOCSAT,confirmed,manual,iasp91,15,12,3,0.04821708,88.16993713,0.30478603,0.34117559,POINT (1862375.9718409923 5700846.06705289)
2022-12-25 23:54:17.994000+00:00,2022p970259,earthquake,2022-12-26T00:36:01.767Z,175.9702606,-38.77423859,1.61498662,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,20,12,0.10858531,48.43685913,0.39166794,0.17724458,POINT (1858040.5773659914 5704085.114434667)
2022-12-26 01:04:18.421000+00:00,2022p970390,earthquake,2022-12-26T01:15:08.887Z,175.91362,-38.83491898,1.14848203,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,8,4,0.11486137,185.334445,0.12166582,0.0,POINT (1852904.1823031562 5697508.084846345)
2022-12-26 06:36:50.437000+00:00,2022p971015,earthquake,2022-12-26T06:52:00.114Z,175.9474487,-38.75306702,1.7176844,6.8506918,MLv,,LOCSAT,confirmed,manual,iasp91,21,18,11,0.0873361,108.9469223,0.37185819,0.2685541,POINT (1856134.1765017742 5706499.29061525)
2022-12-26 11:06:09.749000+00:00,2022p971520,earthquake,2022-12-26T11:23:32.782Z,175.9605865,-38.8588562,1.65928853,4.68041945,MLv,,LOCSAT,confirmed,manual,iasp91,26,19,18,0.06910981,79.90911102,0.33610599,0.15401907,POINT (1856895.487659399 5694719.864354536)
2022-12-26 12:50:51.679000+00:00,2022p971717,earthquake,2022-12-26T12:59:41.028Z,175.945755,-38.75438309,1.50021691,9.54677963,MLv,,LOCSAT,confirmed,manual,iasp91,19,16,6,0.08877205,74.0083313,0.22554059,0.21193597,POINT (1855982.259593571 5706357.952208408)
2022-12-26 15:41:55.067000+00:00,2022p972038,earthquake,2022-12-26T15:58:52.564Z,175.9589386,-38.75833511,1.56748169,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,18,8,0.09225065,72.59867859,0.40032944,0.0,POINT (1857113.9243565225 5705882.289484755)
2022-12-27 01:00:47.410000+00:00,2022p973084,earthquake,2022-12-27T01:51:18.030Z,175.948761,-38.84498978,1.902906,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,19,0.07712168,67.88437653,0.37279769,0.0,POINT (1855918.908851249 5696292.270285691)
2022-12-27 01:04:16.241000+00:00,2022p973093,earthquake,2022-12-27T01:28:37.931Z,175.9502563,-38.83493042,1.46665856,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,5,0.07673141,173.2569885,0.13554499,0.0,POINT (1856084.7984395355 5697404.661518812)
2022-12-27 01:20:21.015000+00:00,2022p973123,earthquake,2022-12-27T01:24:40.732Z,175.9621277,-38.85521698,2.41426686,3.93375897,M,,LOCSAT,confirmed,manual,iasp91,22,21,42,0.06732905,63.65111542,0.20294251,0.0,POINT (1857042.3598979025 5695119.477124757)
2022-12-27 02:47:50.789000+00:00,2022p973288,earthquake,2022-12-27T03:47:43.645Z,175.9469604,-38.82292557,1.89778195,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,23,0.08179951,75.1157074,0.30019754,0.14472482,POINT (1855841.6682475961 5698746.435967935)
2022-12-27 09:40:08.826000+00:00,2022p974061,earthquake,2022-12-27T09:48:08.503Z,175.9795532,-38.78938675,1.78359004,6.77201557,M,,LOCSAT,confirmed,manual,iasp91,14,12,5,0.12376701,115.6916733,0.37024232,0.0,POINT (1858793.2091325843 5702377.396815578)
2022-12-27 17:46:50.531000+00:00,2022p974975,earthquake,2022-12-27T17:59:53.107Z,175.9614716,-38.79484177,1.51532188,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,16,7,0.08432522,62.82650757,0.43959014,0.16360847,POINT (1857202.777442148 5701822.95777431)
2022-12-28 06:33:54.449000+00:00,2022p976414,earthquake,2022-12-28T07:06:03.196Z,175.9457703,-38.85413742,2.15779225,3.68311214,MLv,,LOCSAT,confirmed,manual,iasp91,24,23,24,0.07987862,39.33599091,0.41870496,0.16218832,POINT (1855626.5251389141 5695285.267964929)
2022-12-28 09:49:35.171000+00:00,2022p976782,earthquake,2022-12-28T09:58:26.195Z,175.9159088,-38.72621918,1.58930404,14.11053276,M,,LOCSAT,confirmed,manual,iasp91,13,12,4,0.06840265,91.3249054,0.36498457,0.0,POINT (1853487.8200885442 5709567.215146702)
2022-12-28 17:34:24.794000+00:00,2022p977654,earthquake,2022-12-28T17:44:58.366Z,175.9517365,-38.82971954,1.46748753,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,12,5,0.07651319,100.5987682,0.15668404,0.26891245,POINT (1856232.0068844254 5697978.913102596)
2022-12-28 22:37:00.692000+00:00,2022p978222,earthquake,2022-12-28T23:32:20.589Z,175.9792328,-38.77571869,1.66608251,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,10,9,3,0.11091534,96.17355347,0.2550653,0.38105529,POINT (1858814.8324907767 5703895.452570564)
2022-12-29 21:27:45.817000+00:00,2022p980795,earthquake,2023-01-27T02:30:48.110Z,175.951828,-38.79823303,1.6091524,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,6,0.08858059,70.94340515,0.41067223,0.19329966,POINT (1856352.9114886113 5701473.639089393)
2022-12-31 01:18:18.039000+00:00,2022p983930,earthquake,2022-12-31T01:24:17.951Z,176.0113373,-38.82993317,1.84130867,4.51823378,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,15,0.03241153,58.68198776,0.36646743,0.1865733,POINT (1861406.0204983603 5697786.202954148)
2022-12-31 02:51:22.260000+00:00,2022p984105,earthquake,2023-01-12T21:42:13.514Z,175.9387817,-38.74706268,3.07105605,4.47074509,MLv,,LOCSAT,confirmed,manual,iasp91,28,23,67,0.08229758,39.2505188,0.37724801,0.15946616,POINT (1855402.282947253 5707190.004893719)
2022-12-31 08:56:38.829000+00:00,2022p984790,earthquake,2023-01-01T01:33:39.686Z,175.9509735,-38.74234772,1.39031623,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,3,0.07644907,82.55536628,0.387042,0.25616205,POINT (1856478.9312562915 5707679.235978752)
